word,frequency,scaled_frequency
elize,39286,0.0000320248724
salla,39284,0.0000320232420
joice,39283,0.0000320224269
akoma,39272,0.0000320134600
mutuo,39265,0.0000320077538
balug,39263,0.0000320061234
proso,39260,0.0000320036779
cayes,39260,0.0000320036779
gersh,39251,0.0000319963413
saket,39249,0.0000319947110
tsien,39247,0.0000319930807
iosif,39239,0.0000319865593
blauw,39234,0.0000319824834
spacy,39233,0.0000319816682
getch,39232,0.0000319808531
unifi,39221,0.0000319718862
josse,39215,0.0000319669951
greil,39215,0.0000319669951
corri,39208,0.0000319612889
loung,39197,0.0000319523220
ucisa,39190,0.0000319466158
joyas,39189,0.0000319458006
beppu,39185,0.0000319425400
nvocc,39184,0.0000319417248
peoms,39182,0.0000319400944
pokrr,39172,0.0000319319427
boylh,39169,0.0000319294972
rebif,39168,0.0000319286820
scops,39159,0.0000319213455
helds,39155,0.0000319180848
balam,39153,0.0000319164544
sfpuc,39151,0.0000319148241
adilt,39150,0.0000319140089
alvah,39149,0.0000319131937
shews,39148,0.0000319123786
yaffa,39134,0.0000319009661
gotel,39124,0.0000318928144
akkad,39124,0.0000318928144
salai,39123,0.0000318919993
deuda,39113,0.0000318838475
aytes,39112,0.0000318830324
bruss,39111,0.0000318822172
brizo,39110,0.0000318814020
zarko,39108,0.0000318797717
sirol,39108,0.0000318797717
vedeo,39104,0.0000318765110
perte,39095,0.0000318691744
suazo,39094,0.0000318683592
alsup,39090,0.0000318650986
narra,39086,0.0000318618379
decis,39086,0.0000318618379
volpi,39085,0.0000318610227
gamow,39078,0.0000318553165
rieck,39067,0.0000318463496
phakt,39062,0.0000318422737
quigg,39057,0.0000318381979
krier,39055,0.0000318365675
gigot,39052,0.0000318341220
ceeds,39050,0.0000318324916
feeny,39046,0.0000318292310
fluno,39044,0.0000318276006
naill,39043,0.0000318267854
flobo,39041,0.0000318251551
chems,39037,0.0000318218944
romar,39033,0.0000318186337
atget,39032,0.0000318178185
umoja,39029,0.0000318153730
levet,39029,0.0000318153730
gigue,39029,0.0000318153730
ptime,39022,0.0000318096668
osaki,39021,0.0000318088516
silja,39018,0.0000318064061
bleck,39018,0.0000318064061
khadr,39010,0.0000317998847
tious,39005,0.0000317958089
yukai,39004,0.0000317949937
peabo,39002,0.0000317933634
yamal,38999,0.0000317909178
sedia,38993,0.0000317860268
tites,38991,0.0000317843965
kynar,38986,0.0000317803206
porat,38985,0.0000317795054
ebano,38985,0.0000317795054
sigla,38984,0.0000317786903
pouts,38976,0.0000317721689
ruark,38968,0.0000317656475
seigo,38943,0.0000317452682
dntps,38943,0.0000317452682
ryals,38933,0.0000317371164
johnl,38932,0.0000317363013
etape,38928,0.0000317330406
hanis,38923,0.0000317289647
bunds,38923,0.0000317289647
bulga,38923,0.0000317289647
jeugd,38918,0.0000317248889
alack,38913,0.0000317208130
bisse,38909,0.0000317175523
piter,38908,0.0000317167371
yeley,38905,0.0000317142916
psoas,38903,0.0000317126613
scort,38899,0.0000317094006
miaow,38898,0.0000317085854
fenny,38897,0.0000317077702
garen,38895,0.0000317061399
onoma,38892,0.0000317036944
kengo,38892,0.0000317036944
devia,38885,0.0000316979882
lized,38881,0.0000316947275
aruch,38881,0.0000316947275
truby,38879,0.0000316930971
madri,38878,0.0000316922820
raviv,38874,0.0000316890213
erinn,38870,0.0000316857606
khans,38869,0.0000316849454
satou,38867,0.0000316833151
aicha,38866,0.0000316824999
kwesi,38863,0.0000316800544
susse,38861,0.0000316784240
tymor,38858,0.0000316759785
mclay,38858,0.0000316759785
daunt,38855,0.0000316735330
grobe,38850,0.0000316694571
afcee,38845,0.0000316653813
topup,38841,0.0000316621206
cires,38841,0.0000316621206
gsbca,38838,0.0000316596750
pimms,38836,0.0000316580447
solli,38832,0.0000316547840
okuji,38825,0.0000316490778
tarim,38821,0.0000316458171
rente,38816,0.0000316417412
espon,38815,0.0000316409261
fordf,38808,0.0000316352199
socia,38805,0.0000316327744
ducha,38797,0.0000316262530
ixion,38796,0.0000316254378
zakah,38781,0.0000316132102
skola,38779,0.0000316115799
deuba,38777,0.0000316099495
eljer,38775,0.0000316083192
froom,38770,0.0000316042433
vavra,38768,0.0000316026130
choos,38768,0.0000316026130
aquae,38767,0.0000316017978
doser,38761,0.0000315969068
puhca,38759,0.0000315952764
shome,38749,0.0000315871247
hoeft,38749,0.0000315871247
lueck,38744,0.0000315830488
schev,38742,0.0000315814185
dwsrf,38740,0.0000315797881
dijet,38736,0.0000315765274
aetec,38735,0.0000315757123
okrug,38733,0.0000315740819
laith,38732,0.0000315732667
hymer,38731,0.0000315724516
serin,38729,0.0000315708212
meete,38727,0.0000315691909
ninny,38726,0.0000315683757
becoz,38720,0.0000315634847
affid,38719,0.0000315626695
echam,38717,0.0000315610392
hydel,38715,0.0000315594088
puaka,38713,0.0000315577785
capet,38709,0.0000315545178
thair,38707,0.0000315528874
kalyn,38701,0.0000315479964
eboot,38701,0.0000315479964
dofus,38698,0.0000315455509
cimon,38695,0.0000315431054
gater,38694,0.0000315422902
brujo,38693,0.0000315414750
hunka,38692,0.0000315406598
nemen,38689,0.0000315382143
lucks,38688,0.0000315373992
denio,38687,0.0000315365840
arxes,38686,0.0000315357688
toper,38676,0.0000315276171
hinfo,38673,0.0000315251716
suphp,38665,0.0000315186502
mthfr,38663,0.0000315170198
sunde,38661,0.0000315153895
sobey,38660,0.0000315145743
looke,38660,0.0000315145743
avvid,38656,0.0000315113136
jagat,38654,0.0000315096833
swana,38634,0.0000314933798
senin,38631,0.0000314909343
feare,38620,0.0000314819674
ombud,38617,0.0000314795219
fakta,38617,0.0000314795219
annce,38616,0.0000314787067
neder,38615,0.0000314778915
vider,38610,0.0000314738157
juifs,38607,0.0000314713702
myerz,38605,0.0000314697398
ticky,38595,0.0000314615881
iscan,38594,0.0000314607729
cyfra,38587,0.0000314550667
alecm,38587,0.0000314550667
deroy,38585,0.0000314534364
bollo,38585,0.0000314534364
bargy,38581,0.0000314501757
bglii,38577,0.0000314469150
amami,38573,0.0000314436543
beber,38567,0.0000314387633
tattt,38555,0.0000314289812
romas,38553,0.0000314273508
yundi,38547,0.0000314224598
chiyo,38547,0.0000314224598
hymes,38539,0.0000314159384
kalka,38537,0.0000314143081
saros,38529,0.0000314077867
civit,38516,0.0000313971895
lents,38512,0.0000313939288
kohei,38512,0.0000313939288
namba,38510,0.0000313922984
carso,38508,0.0000313906681
furto,38503,0.0000313865922
zanna,38500,0.0000313841467
kaons,38492,0.0000313776253
qtdom,38485,0.0000313719191
emial,38482,0.0000313694736
newbe,38479,0.0000313670281
barrs,38475,0.0000313637674
wando,38473,0.0000313621370
nicea,38473,0.0000313621370
lilas,38468,0.0000313580612
rowth,38465,0.0000313556157
helse,38464,0.0000313548005
eprdf,38464,0.0000313548005
acris,38457,0.0000313490943
pelos,38452,0.0000313450184
pcard,38452,0.0000313450184
onida,38450,0.0000313433881
tting,38444,0.0000313384970
onawa,38443,0.0000313376819
brlug,38441,0.0000313360515
thyra,38427,0.0000313246391
imber,38426,0.0000313238239
kanti,38423,0.0000313213784
dacom,38423,0.0000313213784
fresa,38416,0.0000313156722
yeshe,38414,0.0000313140418
goolg,38406,0.0000313075205
langi,38400,0.0000313026294
tyron,38397,0.0000313001839
dubby,38396,0.0000312993687
simac,38392,0.0000312961080
toget,38390,0.0000312944777
recei,38390,0.0000312944777
oxime,38389,0.0000312936625
amphi,38388,0.0000312928474
debes,38385,0.0000312904018
morra,38381,0.0000312871412
basye,38380,0.0000312863260
teraz,38375,0.0000312822501
munns,38370,0.0000312781743
posty,38369,0.0000312773591
wiget,38365,0.0000312740984
adasa,38362,0.0000312716529
vashi,38356,0.0000312667618
boran,38356,0.0000312667618
nsure,38355,0.0000312659467
mcroy,38353,0.0000312643163
yoann,38342,0.0000312553494
ument,38337,0.0000312512736
loane,38332,0.0000312471977
wibro,38330,0.0000312455673
krust,38330,0.0000312455673
pccts,38328,0.0000312439370
monst,38326,0.0000312423067
massi,38323,0.0000312398611
lanco,38323,0.0000312398611
melva,38319,0.0000312366004
cmplx,38319,0.0000312366004
echad,38318,0.0000312357853
dilts,38318,0.0000312357853
meiko,38314,0.0000312325246
dizon,38314,0.0000312325246
aglio,38313,0.0000312317094
gfedc,38311,0.0000312300791
erico,38311,0.0000312300791
deshi,38311,0.0000312300791
tilba,38310,0.0000312292639
corwm,38303,0.0000312235577
rawal,38298,0.0000312194818
butoh,38293,0.0000312154060
wisse,38292,0.0000312145908
studt,38288,0.0000312113301
exico,38287,0.0000312105149
baqir,38285,0.0000312088846
tento,38283,0.0000312072542
joeys,38283,0.0000312072542
eucom,38282,0.0000312064391
yacas,38275,0.0000312007329
magtf,38273,0.0000311991025
rippy,38269,0.0000311958418
expla,38269,0.0000311958418
hanga,38267,0.0000311942115
remko,38262,0.0000311901356
geely,38260,0.0000311885053
blizz,38257,0.0000311860597
vlade,38255,0.0000311844294
kaden,38253,0.0000311827991
seper,38251,0.0000311811687
valek,38246,0.0000311770928
mutta,38246,0.0000311770928
byler,38242,0.0000311738322
lawal,38238,0.0000311705715
orite,38237,0.0000311697563
homco,38237,0.0000311697563
feroz,38237,0.0000311697563
nisse,38233,0.0000311664956
timme,38224,0.0000311591590
frysk,38216,0.0000311526377
mucci,38213,0.0000311501921
girmi,38213,0.0000311501921
clebs,38195,0.0000311355190
gooel,38194,0.0000311347039
lenzi,38193,0.0000311338887
pelli,38191,0.0000311322583
bsize,38186,0.0000311281825
farol,38185,0.0000311273673
yacom,38181,0.0000311241066
sympo,38176,0.0000311200308
kirdy,38171,0.0000311159549
nicco,38161,0.0000311078032
kimya,38160,0.0000311069880
ndash,38159,0.0000311061728
gobby,38152,0.0000311004666
yplus,38150,0.0000310988363
woyaa,38149,0.0000310980211
awasu,38148,0.0000310972059
ntfps,38145,0.0000310947604
jadot,38145,0.0000310947604
gewex,38143,0.0000310931301
dhoom,38142,0.0000310923149
oshii,38138,0.0000310890542
sifts,38137,0.0000310882390
bookz,38137,0.0000310882390
goyle,38131,0.0000310833480
rande,38130,0.0000310825328
pully,38127,0.0000310800873
swosu,38122,0.0000310760114
curto,38117,0.0000310719356
maras,38116,0.0000310711204
hyang,38108,0.0000310645990
sodhi,38104,0.0000310613383
gobin,38099,0.0000310572625
kushi,38098,0.0000310564473
votaw,38095,0.0000310540018
polli,38094,0.0000310531866
magan,38089,0.0000310491107
gilat,38084,0.0000310450349
balbo,38083,0.0000310442197
yowie,38079,0.0000310409590
pavlo,38079,0.0000310409590
canus,38076,0.0000310385135
icest,38067,0.0000310311769
malai,38066,0.0000310303618
lsass,38065,0.0000310295466
suita,38064,0.0000310287314
podle,38054,0.0000310205797
sadik,38051,0.0000310181342
grrls,38041,0.0000310099825
unchs,38038,0.0000310075369
parer,38034,0.0000310042762
aarts,38034,0.0000310042762
eskew,38025,0.0000309969397
knews,38023,0.0000309953093
treys,38021,0.0000309936790
tonno,38021,0.0000309936790
kersh,38021,0.0000309936790
jantz,38020,0.0000309928638
cpopj,38020,0.0000309928638
steun,38012,0.0000309863424
delio,38011,0.0000309855273
gaias,38009,0.0000309838969
diniz,38006,0.0000309814514
corts,38003,0.0000309790059
halli,38002,0.0000309781907
arten,38001,0.0000309773755
marre,37998,0.0000309749300
guzzo,37997,0.0000309741149
fraid,37996,0.0000309732997
stanf,37993,0.0000309708542
viols,37992,0.0000309700390
opnav,37989,0.0000309675935
innan,37985,0.0000309643328
cilea,37985,0.0000309643328
erbil,37982,0.0000309618873
tulla,37977,0.0000309578114
jokin,37976,0.0000309569962
stopp,37972,0.0000309537355
torie,37966,0.0000309488445
rumpf,37965,0.0000309480293
bodil,37963,0.0000309463990
edocs,37962,0.0000309455838
smita,37958,0.0000309423231
cagan,37954,0.0000309390624
dupli,37951,0.0000309366169
vysya,37950,0.0000309358017
yella,37946,0.0000309325411
minns,37945,0.0000309317259
ogren,37943,0.0000309300955
suitt,37940,0.0000309276500
hulyk,37939,0.0000309268348
mikeg,37938,0.0000309260197
sepak,37937,0.0000309252045
moeda,37929,0.0000309186831
toond,37927,0.0000309170528
izawa,37926,0.0000309162376
dulin,37924,0.0000309146073
hoise,37918,0.0000309097162
necon,37903,0.0000308974886
lessa,37903,0.0000308974886
consi,37902,0.0000308966735
illig,37891,0.0000308877066
volve,37888,0.0000308852610
macky,37883,0.0000308811852
kaige,37874,0.0000308738486
cantz,37872,0.0000308722183
nutts,37871,0.0000308714031
hidup,37869,0.0000308697728
gange,37869,0.0000308697728
licka,37867,0.0000308681424
ciple,37859,0.0000308616210
libba,37855,0.0000308583603
kerna,37853,0.0000308567300
angas,37853,0.0000308567300
tited,37852,0.0000308559148
golfs,37851,0.0000308550997
venit,37849,0.0000308534693
metas,37845,0.0000308502086
mobbs,37844,0.0000308493934
grizz,37842,0.0000308477631
siber,37831,0.0000308387962
caile,37829,0.0000308371659
nysut,37828,0.0000308363507
retch,37821,0.0000308306445
gritz,37817,0.0000308273838
merus,37814,0.0000308249383
anjum,37814,0.0000308249383
zappy,37801,0.0000308143410
odden,37800,0.0000308135258
monds,37796,0.0000308102652
harro,37790,0.0000308053741
opale,37787,0.0000308029286
raymi,37782,0.0000307988527
oskit,37777,0.0000307947769
rever,37775,0.0000307931465
dotel,37771,0.0000307898858
tapps,37758,0.0000307792886
entai,37753,0.0000307752127
caden,37750,0.0000307727672
ddraw,37748,0.0000307711369
difco,37746,0.0000307695065
cundy,37743,0.0000307670610
cilps,37736,0.0000307613548
rocas,37729,0.0000307556486
fromt,37724,0.0000307515727
soane,37722,0.0000307499424
ellul,37718,0.0000307466817
mawes,37715,0.0000307442362
haruo,37714,0.0000307434210
tamim,37713,0.0000307426058
inbar,37705,0.0000307360844
karlo,37704,0.0000307352693
muise,37700,0.0000307320086
ncrel,37695,0.0000307279327
faixa,37694,0.0000307271175
hbohd,37693,0.0000307263024
rebid,37691,0.0000307246720
kippa,37691,0.0000307246720
chirk,37688,0.0000307222265
gdata,37674,0.0000307108141
elune,37673,0.0000307099989
sorti,37671,0.0000307083686
hould,37664,0.0000307026624
isssp,37663,0.0000307018472
ecoli,37657,0.0000306969562
smcra,37652,0.0000306928803
grabo,37651,0.0000306920651
annen,37646,0.0000306879893
ellow,37645,0.0000306871741
suiko,37643,0.0000306855437
appen,37643,0.0000306855437
paron,37642,0.0000306847286
malda,37641,0.0000306839134
trist,37640,0.0000306830982
atanu,37639,0.0000306822831
jaggi,37638,0.0000306814679
romic,37637,0.0000306806527
yazid,37635,0.0000306790224
tatla,37635,0.0000306790224
khana,37635,0.0000306790224
acade,37635,0.0000306790224
netti,37629,0.0000306741313
jouko,37629,0.0000306741313
lrzsz,37625,0.0000306708706
rohre,37624,0.0000306700555
otoko,37623,0.0000306692403
estyn,37619,0.0000306659796
incus,37616,0.0000306635341
fulla,37616,0.0000306635341
houwe,37615,0.0000306627189
acree,37615,0.0000306627189
estro,37611,0.0000306594582
erial,37609,0.0000306578279
ikiru,37605,0.0000306545672
tatts,37602,0.0000306521217
lojas,37601,0.0000306513065
nonin,37599,0.0000306496761
wacht,37598,0.0000306488610
amkor,37597,0.0000306480458
lybra,37593,0.0000306447851
karly,37591,0.0000306431548
tasto,37589,0.0000306415244
sanne,37587,0.0000306398941
plazo,37584,0.0000306374486
anced,37581,0.0000306350030
picas,37578,0.0000306325575
movix,37576,0.0000306309272
maira,37576,0.0000306309272
uveal,37574,0.0000306292968
appdb,37573,0.0000306284817
alces,37564,0.0000306211451
nafex,37562,0.0000306195148
srini,37555,0.0000306138085
hyeok,37555,0.0000306138085
avivo,37550,0.0000306097327
donga,37549,0.0000306089175
squar,37547,0.0000306072872
aldis,37547,0.0000306072872
givat,37546,0.0000306064720
breif,37546,0.0000306064720
armon,37542,0.0000306032113
vlink,37538,0.0000305999506
pined,37529,0.0000305926141
chays,37524,0.0000305885382
blago,37521,0.0000305860927
singa,37520,0.0000305852775
moris,37517,0.0000305828320
wwwwe,37516,0.0000305820168
sgdid,37515,0.0000305812016
oxxxx,37510,0.0000305771258
cutco,37506,0.0000305738651
salli,37505,0.0000305730499
lalah,37499,0.0000305681589
filch,37497,0.0000305665285
bgafd,37497,0.0000305665285
uvvis,37495,0.0000305648982
golay,37495,0.0000305648982
jaish,37494,0.0000305640830
gerst,37490,0.0000305608223
ayoob,37489,0.0000305600072
sarre,37483,0.0000305551161
delin,37474,0.0000305477796
cpuic,37463,0.0000305388127
avici,37461,0.0000305371823
anlen,37455,0.0000305322913
gauci,37453,0.0000305306609
slyck,37450,0.0000305282154
isign,37447,0.0000305257699
egion,37444,0.0000305233244
rucks,37438,0.0000305184333
jdocs,37425,0.0000305078361
camau,37425,0.0000305078361
hirta,37409,0.0000304947933
hacmp,37409,0.0000304947933
impey,37407,0.0000304931630
minoc,37399,0.0000304866416
marel,37396,0.0000304841961
pryda,37394,0.0000304825658
nabla,37393,0.0000304817506
gorby,37391,0.0000304801202
ezula,37390,0.0000304793051
gabay,37387,0.0000304768595
dirck,37387,0.0000304768595
petah,37385,0.0000304752292
arene,37383,0.0000304735989
yavuz,37381,0.0000304719685
furse,37381,0.0000304719685
yanbu,37380,0.0000304711533
chage,37380,0.0000304711533
germa,37374,0.0000304662623
azija,37372,0.0000304646320
oredr,37371,0.0000304638168
pirat,37367,0.0000304605561
marye,37361,0.0000304556651
saksa,37360,0.0000304548499
tomic,37357,0.0000304524044
merna,37353,0.0000304491437
anyon,37349,0.0000304458830
liest,37348,0.0000304450678
chato,37348,0.0000304450678
ronis,37345,0.0000304426223
trisa,37341,0.0000304393616
swany,37336,0.0000304352857
wseas,37318,0.0000304206126
kealy,37316,0.0000304189823
goski,37315,0.0000304181671
bolam,37313,0.0000304165368
bobco,37313,0.0000304165368
mooks,37312,0.0000304157216
ascus,37312,0.0000304157216
enine,37311,0.0000304149064
sical,37308,0.0000304124609
hadco,37305,0.0000304100154
weckl,37300,0.0000304059395
thnks,37299,0.0000304051244
doxey,37298,0.0000304043092
armie,37292,0.0000303994181
lella,37291,0.0000303986030
eruby,37290,0.0000303977878
sudie,37287,0.0000303953423
merom,37284,0.0000303928968
hoffe,37281,0.0000303904512
quast,37276,0.0000303863754
imagi,37268,0.0000303798540
arika,37268,0.0000303798540
cerec,37266,0.0000303782237
samit,37263,0.0000303757781
hiney,37263,0.0000303757781
ctgtc,37260,0.0000303733326
golod,37259,0.0000303725174
disad,37257,0.0000303708871
lyssa,37254,0.0000303684416
nwhrc,37249,0.0000303643657
duece,37248,0.0000303635505
trece,37246,0.0000303619202
parth,37246,0.0000303619202
naama,37245,0.0000303611050
pecho,37244,0.0000303602899
wstat,37241,0.0000303578443
pisin,37241,0.0000303578443
mpage,37239,0.0000303562140
neela,37237,0.0000303545836
lappy,37228,0.0000303472471
kroah,37227,0.0000303464319
emeth,37227,0.0000303464319
fawaz,37224,0.0000303439864
inits,37223,0.0000303431712
gulab,37222,0.0000303423561
jouse,37221,0.0000303415409
iname,37213,0.0000303350195
heter,37208,0.0000303309436
ambnt,37208,0.0000303309436
dundy,37198,0.0000303227919
hasil,37197,0.0000303219767
purls,37194,0.0000303195312
bounz,37194,0.0000303195312
dapol,37189,0.0000303154554
depoy,37188,0.0000303146402
wimen,37185,0.0000303121947
orley,37184,0.0000303113795
donie,37183,0.0000303105643
elyon,37177,0.0000303056733
